0,.00,7.00
200,-92875.05,7.00
400,-189487.01,7.00
600,-291749.50,7.00
800,-390100.06,10.00
1000,-488108.52,10.00
1200,-582692.79,10.00
1400,-671088.88,13.00
1600,-767097.44,13.00
1800,-868342.56,13.00
2000,-958592.19,13.00
2200,-1053191.77,16.00
2400,-1152209.73,16.00
2600,-1251099.32,16.00
2800,-1347105.31,19.00
3000,-1449235.06,19.00
3200,-1552497.14,19.00
3400,-1661405.33,22.00
3600,-1749271.46,22.00
3800,-1859597.83,22.00
4000,-1944007.59,25.00
4200,-2026468.03,25.00
4400,-2102750.16,25.00
4600,-2185162.05,25.00
4800,-2265370.33,28.00
5000,-2327361.11,28.00
5200,-2417421.38,28.00
5400,-2444544.77,28.00
5600,-2528271.62,31.00
5800,-2622372.61,31.00
6000,-2686660.10,31.00
6203,-2724759.94,31.00
6403,-2816561.44,34.00
6603,-2858786.93,34.00
6803,-2943314.87,34.00
7003,-3049394.30,37.00
7203,-3138770.62,37.00
7403,-3240748.50,37.00
7603,-3328361.54,37.00
7803,-3410713.42,40.00
8003,-3513365.85,40.00
8203,-3614107.71,43.00
8403,-3720610.73,43.00
8603,-3818525.63,43.00
8808,-3894246.28,43.00
9008,-3984727.62,46.00
9208,-4078231.08,46.00
9408,-4177440.23,46.00
9608,-4284330.86,49.00
9808,-4364399.04,49.00
10008,-4444783.55,49.00
10224,-4508258.73,52.00
10424,-4596866.86,52.00
10624,-4684215.84,52.00
10824,-4783072.12,56.00
11027,-4880566.94,56.00
11232,-4972362.25,56.00
11433,-5066263.60,59.00
11633,-5167507.53,59.00
11833,-5252256.42,59.00
12033,-5348567.37,62.00
12234,-5441333.04,62.00
12434,-5521217.35,62.00
12635,-5616247.18,65.00
12835,-5717143.63,65.00
13035,-5824487.85,65.00
13235,-5913712.27,68.00
13435,-6010228.73,68.00
13635,-6105856.35,68.00
13835,-6187616.98,68.00
14036,-6285313.63,71.00
14237,-6364751.51,71.00
14437,-6461726.44,71.00
14637,-6554931.86,74.00
14837,-6636353.64,74.00
15037,-6740480.16,74.00
15237,-6837752.15,77.00
15438,-6921944.94,77.00
15638,-7017506.19,77.00
15840,-7104808.94,80.00
16040,-7193956.15,80.00
16240,-7283010.87,80.00
16440,-7374079.15,83.00
16640,-7470298.29,83.00
16840,-7560926.65,83.00
17040,-7661119.02,86.00
17240,-7749052.74,86.00
17440,-7846501.21,86.00
17640,-7929473.06,89.00
17840,-8027205.99,89.00
18040,-8128425.32,89.00
18247,-8216781.53,92.00
18447,-8302811.15,92.00
18647,-8399398.99,92.00
18847,-8501623.91,95.00
19047,-8603860.51,95.00
19247,-8706769.99,98.00
19447,-8809931.19,98.00
19647,-8897366.14,98.00
19848,-8984178.87,102.00
