0,0,0
200,0,13
400,0,29
600,0,44
800,0,54
1000,0.440154,70
1200,0.640224,85
1400,0.840294,101
1600,0.940329,116
1800,1.180413,131
2000,1.340469,131
2200,1.340469,131
2400,1.340469,131
