0,0,0
200,0.60021,13
400,0.760266,29
600,0.920322,44
800,1.060371,54
1000,1.220427,70
1200,1.40049,85
1400,1.540539,101
1600,1.660581,116
1800,1.780623,131
2000,1.900665,131
2200,1.960686,131
2400,1.960686,131
