2,1.0262107638884508,7,4
4,1.3996162084429895,17,4
6,1.626360081798989,26,4
8,1.7553636966532293,34,4
10,1.8495352478083487,43,4
12,1.9139161808187728,53,4
14,1.9524652990159392,63,4
16,1.9737335331808237,72,4
18,1.9882801960844503,82,4
20,1.9963058289617444,91,4
22,2.0017950662350215,101,4
24,2.004551874940212,109,4
26,2.0067322786103796,119,4
28,2.0080377668308462,129,4
