2,1.0,2,5
4,1.0,4,5
6,1.0,6,5
8,1.0,8,5
10,1.0,10,5
12,1.0,12,5
15,1.0,14,5
16,1.0,15,5
18,1.0,17,5
20,1.0,18,5
22,1.0,20,5
24,1.0,21,5
26,1.0,23,5
28,1.0,25,5
30,1.0,27,5
33,1.0,29,5
