0,0,0
200,0.27309555,13
400,0.5461911,29
600,0.68924115,44
800,0.87870744,54
1000,1.0083528,70
1200,1.10918808,85
1400,1.19561832,101
1600,1.28204856,116
1800,1.3684788,131
2000,1.4244984,131
2200,1.5085278,131
2400,1.580553,131
